ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Variant_Of
Tepantlali-29_eye-1,61051535509-211-0,Tepantlali,29_eye,►,►,,,,,false,,,
Tepantlali-30_nose-1,61051535509-212-0,Tepantlali,30_nose,►,►,,,,,false,,,
Tepantlali-31_ear-1,61051535509-213-0,Tepantlali,31_ear,►,►,,,,,false,,,
Tepantlali-32_mouth-1,61051535509-221-0,Tepantlali,32_mouth,►,►,,,,,false,,,
Tepantlali-33_tongue-1,61051535509-223-0,Tepantlali,33_tongue,►,►,,,,,false,,,
Tepantlali-34_tooth-1,61051535509-224-0,Tepantlali,34_tooth,►,►,,,,,false,,,
Tepantlali-35_hand-1,61051535509-231-0,Tepantlali,35_hand,►,►,,,,,false,,,
Tepantlali-36_shoulder-1,61051535509-233-0,Tepantlali,36_shoulder,►,►,,,,,false,,,
Tepantlali-37_neck-1,61051535509-241-0,Tepantlali,37_neck,►,►,,,,,false,,,
Tepantlali-38_back-1,61051535509-242-0,Tepantlali,38_back,►,►,,,,,false,,,
Tepantlali-39_leg-1,61051535509-252-0,Tepantlali,39_leg,►,►,,,,,false,,,
Tepantlali-40_blood-1,61051535509-261-0,Tepantlali,40_blood,►,►,,,,,false,,,
Tepantlali-41_bone-1,61051535509-262-0,Tepantlali,41_bone,►,►,,,,,false,,,
Tepantlali-42_skin-1,61051535509-263-0,Tepantlali,42_skin,►,►,,,,,false,,,
Tepantlali-43_belly-1,61051535509-271-0,Tepantlali,43_belly,►,►,,,,,false,,,
Tepantlali-44_intestines-1,61051535509-272-0,Tepantlali,44_intestines,►,►,,,,,false,,,
Tepantlali-45_breast-1,61051535509-274-0,Tepantlali,45_breast,►,►,,,,,false,,,
Tepantlali-47_dog-1,61051535509-312-0,Tepantlali,47_dog,►,►,,,,,false,,,
Tepantlali-48_bird-1,61051535509-321-0,Tepantlali,48_bird,►,►,,,,,false,,,
Tepantlali-49_fish-1,61051535509-324-0,Tepantlali,49_fish,►,►,,,,,false,,,
Tepantlali-50_snake-1,61051535509-341-0,Tepantlali,50_snake,►,►,,,,,false,,,
Tepantlali-51_worm-1,61051535509-342-0,Tepantlali,51_worm,►,►,,,,,false,,,
Tepantlali-52_louse-1,61051535509-343-0,Tepantlali,52_louse,►,►,,,,,false,,,
Tepantlali-53_rat-1,61051535509-345-0,Tepantlali,53_rat,►,►,,,,,false,,,
Tepantlali-54_spider-1,61051535509-349-0,Tepantlali,54_spider,►,►,,,,,false,,,
Tepantlali-55_mosquito-1,61051535509-352-0,Tepantlali,55_mosquito,►,►,,,,,false,,,
Tepantlali-56_egg-1,61051535509-381-0,Tepantlali,56_egg,►,►,,,,,false,,,
Tepantlali-57_tail-1,61051535509-383-0,Tepantlali,57_tail,►,►,,,,,false,,,
Tepantlali-58_wing-1,61051535509-384-0,Tepantlali,58_wing,►,►,,,,,false,,,
Tepantlali-59_feather-1,61051535509-385-0,Tepantlali,59_feather,►,►,,,,,false,,,
Tepantlali-60_person-1,61051535509-401-0,Tepantlali,60_person,►,►,,,,,false,,,
Tepantlali-61_man-1,61051535509-402-0,Tepantlali,61_man,►,►,,,,,false,,,
Tepantlali-62_woman-1,61051535509-403-0,Tepantlali,62_woman,►,►,,,,,false,,,
Tepantlali-63_child-1,61051535509-405-0,Tepantlali,63_child,►,►,,,,,false,,,
Tepantlali-64_name-1,61051535509-410-0,Tepantlali,64_name,►,►,,,,,false,,,
Tepantlali-65_mother-1,61051535509-431-0,Tepantlali,65_mother,►,►,,,,,false,,,
Tepantlali-66_father-1,61051535509-432-0,Tepantlali,66_father,►,►,,,,,false,,,
Tepantlali-67_husband-1,61051535509-435-0,Tepantlali,67_husband,►,►,,,,,false,,,
Tepantlali-68_wife-1,61051535509-436-0,Tepantlali,68_wife,►,►,,,,,false,,,
Tepantlali-69_day-1,61051535509-501-0,Tepantlali,69_day,►,►,,,,,false,,,
Tepantlali-70_night-1,61051535509-502-0,Tepantlali,70_night,►,►,,,,,false,,,
Tepantlali-71_moon-1,61051535509-512-0,Tepantlali,71_moon,►,►,,,,,false,,,
Tepantlali-72_star-1,61051535509-513-0,Tepantlali,72_star,►,►,,,,,false,,,
Tepantlali-73_sky-1,61051535509-515-0,Tepantlali,73_sky,►,►,,,,,false,,,
Tepantlali-74_water-1,61051535509-521-0,Tepantlali,74_water,►,►,,,,,false,,,
Tepantlali-75_lake-1,61051535509-523-0,Tepantlali,75_lake,►,►,,,,,false,,,
Tepantlali-76_sea-1,61051535509-524-0,Tepantlali,76_sea,►,►,,,,,false,,,
Tepantlali-77_fire-1,61051535509-541-0,Tepantlali,77_fire,►,►,,,,,false,,,
Tepantlali-78_smoke-1,61051535509-542-0,Tepantlali,78_smoke,►,►,,,,,false,,,
Tepantlali-80_stone-1,61051535509-551-0,Tepantlali,80_stone,►,►,,,,,false,,,
Tepantlali-81_earthsoil-1,61051535509-552-0,Tepantlali,81_earthsoil,►,►,,,,,false,,,
Tepantlali-82_dust-1,61051535509-553-0,Tepantlali,82_dust,►,►,,,,,false,,,
Tepantlali-83_sand-1,61051535509-554-0,Tepantlali,83_sand,►,►,,,,,false,,,
Tepantlali-84_rain-1,61051535509-581-0,Tepantlali,84_rain,►,►,,,,,false,,,
Tepantlali-85_cloud-1,61051535509-584-0,Tepantlali,85_cloud,►,►,,,,,false,,,
Tepantlali-86_wind-1,61051535509-585-0,Tepantlali,86_wind,►,►,,,,,false,,,
Tepantlali-88_thunder-1,61051535509-592-0,Tepantlali,88_thunder,►,►,,,,,false,,,
Tepantlali-89_lightning-1,61051535509-593-0,Tepantlali,89_lightning,►,►,,,,,false,,,
Tepantlali-90_meatflesh-1,61051535509-603-0,Tepantlali,90_meatflesh,►,►,,,,,false,,,
Tepantlali-91_salt-1,61051535509-604-0,Tepantlali,91_salt,►,►,,,,,false,,,
Tepantlali-92_fatgrease-1,61051535509-606-0,Tepantlali,92_fatgrease,►,►,,,,,false,,,
Tepantlali-93_fruit-1,61051535509-609-0,Tepantlali,93_fruit,►,►,,,,,false,,,
Tepantlali-95_root-1,61051535509-624-0,Tepantlali,95_root,►,►,,,,,false,,,
Tepantlali-96_branch-1,61051535509-625-0,Tepantlali,96_branch,►,►,,,,,false,,,
Tepantlali-97_leaf-1,61051535509-626-0,Tepantlali,97_leaf,►,►,,,,,false,,,
Tepantlali-98_wood-1,61051535509-628-0,Tepantlali,98_wood,►,►,,,,,false,,,
Tepantlali-99_grass-1,61051535509-631-0,Tepantlali,99_grass,►,►,,,,,false,,,
Tepantlali-101_thatchroof-1,61051535509-633-0,Tepantlali,101_thatchroof,►,►,,,,,false,,,
Tepantlali-102_house-1,61051535509-651-0,Tepantlali,102_house,►,►,,,,,false,,,
Tepantlali-103_rope-1,61051535509-662-0,Tepantlali,103_rope,►,►,,,,,false,,,
Tepantlali-104_needle-1,61051535509-663-0,Tepantlali,104_needle,►,►,,,,,false,,,
Tepantlali-105_roadpath-1,61051535509-681-0,Tepantlali,105_roadpath,►,►,,,,,false,,,
Tepantlali-106_black-1,61051535509-701-0,Tepantlali,106_black,►,►,,,,,false,,,
Tepantlali-107_white-1,61051535509-702-0,Tepantlali,107_white,►,►,,,,,false,,,
Tepantlali-108_red-1,61051535509-703-0,Tepantlali,108_red,►,►,,,,,false,,,
Tepantlali-109_green-1,61051535509-704-0,Tepantlali,109_green,►,►,,,,,false,,,
Tepantlali-110_yellow-1,61051535509-705-0,Tepantlali,110_yellow,►,►,,,,,false,,,
Tepantlali-111_big-1,61051535509-711-0,Tepantlali,111_big,►,►,,,,,false,,,
Tepantlali-112_small-1,61051535509-717-0,Tepantlali,112_small,►,►,,,,,false,,,
Tepantlali-113_long-1,61051535509-721-0,Tepantlali,113_long,►,►,,,,,false,,,
Tepantlali-114_short-1,61051535509-722-0,Tepantlali,114_short,►,►,,,,,false,,,
Tepantlali-115_thick-1,61051535509-735-0,Tepantlali,115_thick,►,►,,,,,false,,,
Tepantlali-116_thin-1,61051535509-736-0,Tepantlali,116_thin,►,►,,,,,false,,,
Tepantlali-117_narrow-1,61051535509-737-0,Tepantlali,117_narrow,►,►,,,,,false,,,
Tepantlali-118_wide-1,61051535509-738-0,Tepantlali,118_wide,►,►,,,,,false,,,
Tepantlali-120_bluntdull-1,61051535509-742-0,Tepantlali,120_bluntdull,►,►,,,,,false,,,
Tepantlali-121_shyashamed-1,61051535509-749-0,Tepantlali,121_shyashamed,►,►,,,,,false,,,
Tepantlali-122_old-1,61051535509-752-0,Tepantlali,122_old,►,►,,,,,false,,,
Tepantlali-124_good-1,61051535509-771-0,Tepantlali,124_good,►,►,,,,,false,,,
Tepantlali-125_bad-1,61051535509-772-0,Tepantlali,125_bad,►,►,,,,,false,,,
Tepantlali-126_correcttrue-1,61051535509-773-0,Tepantlali,126_correcttrue,►,►,,,,,false,,,
Tepantlali-127_dirty-1,61051535509-777-0,Tepantlali,127_dirty,►,►,,,,,false,,,
Tepantlali-128_rotten-1,61051535509-780-0,Tepantlali,128_rotten,►,►,,,,,false,,,
Tepantlali-129_all-1,61051535509-782-0,Tepantlali,129_all,►,►,,,,,false,,,
Tepantlali-130_heavy-1,61051535509-786-0,Tepantlali,130_heavy,►,►,,,,,false,,,
Tepantlali-131_far-1,61051535509-788-0,Tepantlali,131_far,►,►,,,,,false,,,
Tepantlali-132_near-1,61051535509-789-0,Tepantlali,132_near,►,►,,,,,false,,,
Tepantlali-133_warm-1,61051535509-791-0,Tepantlali,133_warm,►,►,,,,,false,,,
Tepantlali-134_cold-1,61051535509-792-0,Tepantlali,134_cold,►,►,,,,,false,,,
Tepantlali-135_dry-1,61051535509-793-0,Tepantlali,135_dry,►,►,,,,,false,,,
Tepantlali-136_wet-1,61051535509-794-0,Tepantlali,136_wet,►,►,,,,,false,,,
Tepantlali-137_new-1,61051535509-798-0,Tepantlali,137_new,►,►,,,,,false,,,
Tepantlali-138_other-1,61051535509-799-0,Tepantlali,138_other,►,►,,,,,false,,,
Tepantlali-139_come-1,61051535509-802-0,Tepantlali,139_come,►,►,,,,,false,,,
Tepantlali-140_walk-1,61051535509-803-0,Tepantlali,140_walk,►,►,,,,,false,,,
Tepantlali-141_grow-1,61051535509-809-0,Tepantlali,141_grow,►,►,,,,,false,,,
Tepantlali-142_stand-1,61051535509-811-0,Tepantlali,142_stand,►,►,,,,,false,,,
Tepantlali-143_sit-1,61051535509-812-0,Tepantlali,143_sit,►,►,,,,,false,,,
Tepantlali-144_fall-1,61051535509-813-0,Tepantlali,144_fall,►,►,,,,,false,,,
Tepantlali-145_liedown-1,61051535509-814-0,Tepantlali,145_liedown,►,►,,,,,false,,,
Tepantlali-146_turn-1,61051535509-815-0,Tepantlali,146_turn,►,►,,,,,false,,,
Tepantlali-147_climb-1,61051535509-818-0,Tepantlali,147_climb,►,►,,,,,false,,,
Tepantlali-148_swim-1,61051535509-821-0,Tepantlali,148_swim,►,►,,,,,false,,,
Tepantlali-149_flyverb-1,61051535509-822-0,Tepantlali,149_flyverb,►,►,,,,,false,,,
Tepantlali-150_throw-1,61051535509-826-0,Tepantlali,150_throw,►,►,,,,,false,,,
Tepantlali-151_hide-1,61051535509-827-0,Tepantlali,151_hide,►,►,,,,,false,,,
Tepantlali-152_chew-1,61051535509-829-0,Tepantlali,152_chew,►,►,,,,,false,,,
Tepantlali-153_eat-1,61051535509-831-0,Tepantlali,153_eat,►,►,,,,,false,,,
Tepantlali-154_drink-1,61051535509-832-0,Tepantlali,154_drink,►,►,,,,,false,,,
Tepantlali-155_bite-1,61051535509-833-0,Tepantlali,155_bite,►,►,,,,,false,,,
Tepantlali-156_suck-1,61051535509-834-0,Tepantlali,156_suck,►,►,,,,,false,,,
Tepantlali-158_spit-1,61051535509-837-0,Tepantlali,158_spit,►,►,,,,,false,,,
Tepantlali-159_dream-1,61051535509-840-0,Tepantlali,159_dream,►,►,,,,,false,,,
Tepantlali-160_sleep-1,61051535509-841-0,Tepantlali,160_sleep,►,►,,,,,false,,,
Tepantlali-161_live-1,61051535509-842-0,Tepantlali,161_live,►,►,,,,,false,,,
Tepantlali-162_die-1,61051535509-843-0,Tepantlali,162_die,►,►,,,,,false,,,
Tepantlali-163_kill-1,61051535509-844-0,Tepantlali,163_kill,►,►,,,,,false,,,
Tepantlali-164_see-1,61051535509-851-0,Tepantlali,164_see,►,►,,,,,false,,,
Tepantlali-165_hear-1,61051535509-852-0,Tepantlali,165_hear,►,►,,,,,false,,,
Tepantlali-166_sniffsmell-1,61051535509-854-0,Tepantlali,166_sniffsmell,►,►,,,,,false,,,
Tepantlali-167_know-1,61051535509-855-0,Tepantlali,167_know,►,►,,,,,false,,,
Tepantlali-168_think-1,61051535509-856-0,Tepantlali,168_think,►,►,,,,,false,,,
Tepantlali-169_laugh-1,61051535509-858-0,Tepantlali,169_laugh,►,►,,,,,false,,,
Tepantlali-170_cry-1,61051535509-859-0,Tepantlali,170_cry,►,►,,,,,false,,,
Tepantlali-171_blow-1,61051535509-867-0,Tepantlali,171_blow,►,►,,,,,false,,,
Tepantlali-172_burn-1,61051535509-868-0,Tepantlali,172_burn,►,►,,,,,false,,,
Tepantlali-173_flow-1,61051535509-869-0,Tepantlali,173_flow,►,►,,,,,false,,,
Tepantlali-174_sew-1,61051535509-874-0,Tepantlali,174_sew,►,►,,,,,false,,,
Tepantlali-175_pound-1,61051535509-880-0,Tepantlali,175_pound,►,►,,,,,false,,,
Tepantlali-176_hit-1,61051535509-881-0,Tepantlali,176_hit,►,►,,,,,false,,,
Tepantlali-177_cut-1,61051535509-887-0,Tepantlali,177_cut,►,►,,,,,false,,,
Tepantlali-179_dig-1,61051535509-889-0,Tepantlali,179_dig,►,►,,,,,false,,,
Tepantlali-180_hunt-1,61051535509-892-0,Tepantlali,180_hunt,►,►,,,,,false,,,
Tepantlali-181_hold-1,61051535509-893-0,Tepantlali,181_hold,►,►,,,,,false,,,
Tepantlali-182_fear-1,61051535509-895-0,Tepantlali,182_fear,►,►,,,,,false,,,
Tepantlali-183_count-1,61051535509-896-0,Tepantlali,183_count,►,►,,,,,false,,,
Tepantlali-184_breathe-1,61051535509-897-0,Tepantlali,184_breathe,►,►,,,,,false,,,
Tepantlali-185_vomit-1,61051535509-900-0,Tepantlali,185_vomit,►,►,,,,,false,,,
Tepantlali-186_tieup-1,61051535509-901-0,Tepantlali,186_tieup,►,►,,,,,false,,,
Tepantlali-187_squeeze-1,61051535509-902-0,Tepantlali,187_squeeze,►,►,,,,,false,,,
Tepantlali-189_say-1,61051535509-904-0,Tepantlali,189_say,►,►,,,,,false,,,
Tepantlali-190_scratch-1,61051535509-905-0,Tepantlali,190_scratch,►,►,,,,,false,,,
Tepantlali-192_buy-1,61051535509-912-0,Tepantlali,192_buy,►,►,,,,,false,,,
Tepantlali-193_steal-1,61051535509-913-0,Tepantlali,193_steal,►,►,,,,,false,,,
Tepantlali-194_choose-1,61051535509-915-0,Tepantlali,194_choose,►,►,,,,,false,,,
Tepantlali-195_plant-1,61051535509-918-0,Tepantlali,195_plant,►,►,,,,,false,,,
Tepantlali-196_cook-1,61051535509-922-0,Tepantlali,196_cook,►,►,,,,,false,,,
Tepantlali-197_shoot-1,61051535509-940-0,Tepantlali,197_shoot,►,►,,,,,false,,,
Tepantlali-198_work-1,61051535509-950-0,Tepantlali,198_work,►,►,,,,,false,,,
Tepantlali-199_open-1,61051535509-962-0,Tepantlali,199_open,►,►,,,,,false,,,
Alotepec-1_one-1,61051545509-1-0,Alotepec,1_one,►,►,,,,,false,,,
Alotepec-2_two-1,61051545509-2-0,Alotepec,2_two,►,►,,,,,false,,,
Alotepec-3_three-1,61051545509-3-0,Alotepec,3_three,►,►,,,,,false,,,
Alotepec-4_four-1,61051545509-4-0,Alotepec,4_four,►,►,,,,,false,,,
Alotepec-5_year-1,61051545509-51-0,Alotepec,5_year,►,►,,,,,false,,,
Alotepec-6_right-1,61051545509-81-0,Alotepec,6_right,►,►,,,,,false,,,
Alotepec-7_left-1,61051545509-82-0,Alotepec,7_left,►,►,,,,,false,,,
Alotepec-8_i-1,61051545509-101-0,Alotepec,8_i,►,►,,,,,false,,,
Alotepec-10_weallincl-1,61051545509-102-3,Alotepec,10_weallincl,►,►,,,,,false,,,
Alotepec-11_yousg-1,61051545509-104-0,Alotepec,11_yousg,►,►,,,,,false,,,
Alotepec-12_heshe-1,61051545509-106-0,Alotepec,12_heshe,►,►,,,,,false,,,
Alotepec-13_theyall-1,61051545509-107-0,Alotepec,13_theyall,►,►,,,,,false,,,
Alotepec-14_nonot-1,61051545509-112-0,Alotepec,14_nonot,►,►,,,,,false,,,
Alotepec-15_what-1,61051545509-121-0,Alotepec,15_what,►,►,,,,,false,,,
Alotepec-16_who-1,61051545509-122-0,Alotepec,16_who,►,►,,,,,false,,,
Alotepec-17_where-1,61051545509-123-0,Alotepec,17_where,►,►,,,,,false,,,
Alotepec-18_when-1,61051545509-124-0,Alotepec,18_when,►,►,,,,,false,,,
Alotepec-19_how-1,61051545509-125-0,Alotepec,19_how,►,►,,,,,false,,,
Alotepec-20_this-1,61051545509-131-0,Alotepec,20_this,►,►,,,,,false,,,
Alotepec-21_that-1,61051545509-132-0,Alotepec,21_that,►,►,,,,,false,,,
Alotepec-23_above-1,61051545509-138-0,Alotepec,23_above,►,►,,,,,false,,,
Alotepec-24_below-1,61051545509-139-0,Alotepec,24_below,►,►,,,,,false,,,
Alotepec-25_ininside-1,61051545509-141-0,Alotepec,25_ininside,►,►,,,,,false,,,
Alotepec-26_at-1,61051545509-148-0,Alotepec,26_at,►,►,,,,,false,,,
Alotepec-27_head-1,61051545509-201-0,Alotepec,27_head,►,►,,,,,false,,,
Alotepec-28_hair-1,61051545509-205-0,Alotepec,28_hair,►,►,,,,,false,,,
Alotepec-29_eye-1,61051545509-211-0,Alotepec,29_eye,►,►,,,,,false,,,
Alotepec-30_nose-1,61051545509-212-0,Alotepec,30_nose,►,►,,,,,false,,,
Alotepec-31_ear-1,61051545509-213-0,Alotepec,31_ear,►,►,,,,,false,,,
Alotepec-32_mouth-1,61051545509-221-0,Alotepec,32_mouth,►,►,,,,,false,,,
Alotepec-33_tongue-1,61051545509-223-0,Alotepec,33_tongue,►,►,,,,,false,,,
Alotepec-34_tooth-1,61051545509-224-0,Alotepec,34_tooth,►,►,,,,,false,,,
Alotepec-35_hand-1,61051545509-231-0,Alotepec,35_hand,►,►,,,,,false,,,
Alotepec-36_shoulder-1,61051545509-233-0,Alotepec,36_shoulder,►,►,,,,,false,,,
Alotepec-37_neck-1,61051545509-241-0,Alotepec,37_neck,►,►,,,,,false,,,
Alotepec-38_back-1,61051545509-242-0,Alotepec,38_back,►,►,,,,,false,,,
Alotepec-39_leg-1,61051545509-252-0,Alotepec,39_leg,►,►,,,,,false,,,
Alotepec-40_blood-1,61051545509-261-0,Alotepec,40_blood,►,►,,,,,false,,,
Alotepec-41_bone-1,61051545509-262-0,Alotepec,41_bone,►,►,,,,,false,,,
Alotepec-42_skin-1,61051545509-263-0,Alotepec,42_skin,►,►,,,,,false,,,
Alotepec-43_belly-1,61051545509-271-0,Alotepec,43_belly,►,►,,,,,false,,,
Alotepec-44_intestines-1,61051545509-272-0,Alotepec,44_intestines,►,►,,,,,false,,,
Alotepec-45_breast-1,61051545509-274-0,Alotepec,45_breast,►,►,,,,,false,,,
Alotepec-46_liver-1,61051545509-284-0,Alotepec,46_liver,►,►,,,,,false,,,
Alotepec-47_dog-1,61051545509-312-0,Alotepec,47_dog,►,►,,,,,false,,,
Alotepec-48_bird-1,61051545509-321-0,Alotepec,48_bird,►,►,,,,,false,,,
Alotepec-49_fish-1,61051545509-324-0,Alotepec,49_fish,►,►,,,,,false,,,
Alotepec-50_snake-1,61051545509-341-0,Alotepec,50_snake,►,►,,,,,false,,,
Alotepec-51_worm-1,61051545509-342-0,Alotepec,51_worm,►,►,,,,,false,,,
Alotepec-52_louse-1,61051545509-343-0,Alotepec,52_louse,►,►,,,,,false,,,
Alotepec-53_rat-1,61051545509-345-0,Alotepec,53_rat,►,►,,,,,false,,,
Alotepec-54_spider-1,61051545509-349-0,Alotepec,54_spider,►,►,,,,,false,,,
Alotepec-55_mosquito-1,61051545509-352-0,Alotepec,55_mosquito,►,►,,,,,false,,,
Alotepec-56_egg-1,61051545509-381-0,Alotepec,56_egg,►,►,,,,,false,,,
Alotepec-57_tail-1,61051545509-383-0,Alotepec,57_tail,►,►,,,,,false,,,
Alotepec-58_wing-1,61051545509-384-0,Alotepec,58_wing,►,►,,,,,false,,,
Alotepec-59_feather-1,61051545509-385-0,Alotepec,59_feather,►,►,,,,,false,,,
Alotepec-60_person-1,61051545509-401-0,Alotepec,60_person,►,►,,,,,false,,,
Alotepec-61_man-1,61051545509-402-0,Alotepec,61_man,►,►,,,,,false,,,
Alotepec-62_woman-1,61051545509-403-0,Alotepec,62_woman,►,►,,,,,false,,,
Alotepec-63_child-1,61051545509-405-0,Alotepec,63_child,►,►,,,,,false,,,
Alotepec-64_name-1,61051545509-410-0,Alotepec,64_name,►,►,,,,,false,,,
Alotepec-65_mother-1,61051545509-431-0,Alotepec,65_mother,►,►,,,,,false,,,
Alotepec-66_father-1,61051545509-432-0,Alotepec,66_father,►,►,,,,,false,,,
Alotepec-67_husband-1,61051545509-435-0,Alotepec,67_husband,►,►,,,,,false,,,
Alotepec-68_wife-1,61051545509-436-0,Alotepec,68_wife,►,►,,,,,false,,,
Alotepec-69_day-1,61051545509-501-0,Alotepec,69_day,►,►,,,,,false,,,
Alotepec-70_night-1,61051545509-502-0,Alotepec,70_night,►,►,,,,,false,,,
Alotepec-71_moon-1,61051545509-512-0,Alotepec,71_moon,►,►,,,,,false,,,
Alotepec-72_star-1,61051545509-513-0,Alotepec,72_star,►,►,,,,,false,,,
Alotepec-73_sky-1,61051545509-515-0,Alotepec,73_sky,►,►,,,,,false,,,
Alotepec-74_water-1,61051545509-521-0,Alotepec,74_water,►,►,,,,,false,,,
Alotepec-75_lake-1,61051545509-523-0,Alotepec,75_lake,►,►,,,,,false,,,
Alotepec-76_sea-1,61051545509-524-0,Alotepec,76_sea,►,►,,,,,false,,,
Alotepec-77_fire-1,61051545509-541-0,Alotepec,77_fire,►,►,,,,,false,,,
Alotepec-78_smoke-1,61051545509-542-0,Alotepec,78_smoke,►,►,,,,,false,,,
Alotepec-79_ash-1,61051545509-543-0,Alotepec,79_ash,►,►,,,,,false,,,
Alotepec-80_stone-1,61051545509-551-0,Alotepec,80_stone,►,►,,,,,false,,,
Alotepec-81_earthsoil-1,61051545509-552-0,Alotepec,81_earthsoil,►,►,,,,,false,,,
Alotepec-82_dust-1,61051545509-553-0,Alotepec,82_dust,►,►,,,,,false,,,
Alotepec-83_sand-1,61051545509-554-0,Alotepec,83_sand,►,►,,,,,false,,,
Alotepec-84_rain-1,61051545509-581-0,Alotepec,84_rain,►,►,,,,,false,,,
Alotepec-85_cloud-1,61051545509-584-0,Alotepec,85_cloud,►,►,,,,,false,,,
Alotepec-87_fog-1,61051545509-586-0,Alotepec,87_fog,►,►,,,,,false,,,
Alotepec-88_thunder-1,61051545509-592-0,Alotepec,88_thunder,►,►,,,,,false,,,
Alotepec-89_lightning-1,61051545509-593-0,Alotepec,89_lightning,►,►,,,,,false,,,
Alotepec-90_meatflesh-1,61051545509-603-0,Alotepec,90_meatflesh,►,►,,,,,false,,,
Alotepec-91_salt-1,61051545509-604-0,Alotepec,91_salt,►,►,,,,,false,,,
Alotepec-92_fatgrease-1,61051545509-606-0,Alotepec,92_fatgrease,►,►,,,,,false,,,
Alotepec-93_fruit-1,61051545509-609-0,Alotepec,93_fruit,►,►,,,,,false,,,
Alotepec-95_root-1,61051545509-624-0,Alotepec,95_root,►,►,,,,,false,,,
Alotepec-96_branch-1,61051545509-625-0,Alotepec,96_branch,►,►,,,,,false,,,
Alotepec-97_leaf-1,61051545509-626-0,Alotepec,97_leaf,►,►,,,,,false,,,
Alotepec-98_wood-1,61051545509-628-0,Alotepec,98_wood,►,►,,,,,false,,,
Alotepec-99_grass-1,61051545509-631-0,Alotepec,99_grass,►,►,,,,,false,,,
Alotepec-100_flower-1,61051545509-632-0,Alotepec,100_flower,►,►,,,,,false,,,
Alotepec-101_thatchroof-1,61051545509-633-0,Alotepec,101_thatchroof,►,►,,,,,false,,,
Alotepec-102_house-1,61051545509-651-0,Alotepec,102_house,►,►,,,,,false,,,
Alotepec-103_rope-1,61051545509-662-0,Alotepec,103_rope,►,►,,,,,false,,,
Alotepec-104_needle-1,61051545509-663-0,Alotepec,104_needle,►,►,,,,,false,,,
Alotepec-105_roadpath-1,61051545509-681-0,Alotepec,105_roadpath,►,►,,,,,false,,,
Alotepec-106_black-1,61051545509-701-0,Alotepec,106_black,►,►,,,,,false,,,
Alotepec-107_white-1,61051545509-702-0,Alotepec,107_white,►,►,,,,,false,,,
Alotepec-108_red-1,61051545509-703-0,Alotepec,108_red,►,►,,,,,false,,,
Alotepec-109_green-1,61051545509-704-0,Alotepec,109_green,►,►,,,,,false,,,
Alotepec-110_yellow-1,61051545509-705-0,Alotepec,110_yellow,►,►,,,,,false,,,
Alotepec-111_big-1,61051545509-711-0,Alotepec,111_big,►,►,,,,,false,,,
Alotepec-112_small-1,61051545509-717-0,Alotepec,112_small,►,►,,,,,false,,,
Alotepec-113_long-1,61051545509-721-0,Alotepec,113_long,►,►,,,,,false,,,
Alotepec-114_short-1,61051545509-722-0,Alotepec,114_short,►,►,,,,,false,,,
Alotepec-115_thick-1,61051545509-735-0,Alotepec,115_thick,►,►,,,,,false,,,
Alotepec-116_thin-1,61051545509-736-0,Alotepec,116_thin,►,►,,,,,false,,,
Alotepec-117_narrow-1,61051545509-737-0,Alotepec,117_narrow,►,►,,,,,false,,,
Alotepec-118_wide-1,61051545509-738-0,Alotepec,118_wide,►,►,,,,,false,,,
Alotepec-119_sharp-1,61051545509-741-0,Alotepec,119_sharp,►,►,,,,,false,,,
Alotepec-120_bluntdull-1,61051545509-742-0,Alotepec,120_bluntdull,►,►,,,,,false,,,
Alotepec-121_shyashamed-1,61051545509-749-0,Alotepec,121_shyashamed,►,►,,,,,false,,,
Alotepec-122_old-1,61051545509-752-0,Alotepec,122_old,►,►,,,,,false,,,
Alotepec-123_painfulsick-1,61051545509-763-0,Alotepec,123_painfulsick,►,►,,,,,false,,,
